Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_20,MA_50,MA_200,BB_upper,BB_lower,RSI,MACD,MACD_signal
2020-12-07 00:00:00-05:00,119.17837220495473,121.38050924323434,119.11991082393762,120.58150482177734,86712000,0.0,0.0,115.92291450500488,,,121.53056625950799,110.31526275050177,58.97035722632696,1.194176761485707,0.6865876638956729
2020-12-08 00:00:00-05:00,121.1856349275342,121.78001709074977,119.9384017851128,121.19537353515624,82225500,0.0,0.0,116.3155963897705,,,122.25245203670656,110.37874074283445,63.16623674653955,1.3559221013810117,0.8208603657330422
2020-12-09 00:00:00-05:00,121.34153047949344,122.7251709901087,117.9019138516176,118.66194152832033,115089200,0.0,0.0,116.59865875244141,,,122.40852304244927,110.78879446243354,59.286756385088594,1.2865254019370838,0.9142191005438491
2020-12-10 00:00:00-05:00,117.41471371847992,120.69843079499792,117.07367661772612,120.08455657958984,81312200,0.0,0.0,116.78135757446289,,,122.79519496263747,110.76752018628831,60.931546306581865,1.3191433052863317,0.995360892544184
2020-12-11 00:00:00-05:00,119.29530252010171,119.61685498411975,117.46344071723956,119.27581787109376,86939800,0.0,0.0,116.9372615814209,,,123.04397833042925,110.83054483241254,62.32379448650371,1.2709529165446583,1.0505647211314415
2020-12-14 00:00:00-05:00,119.46094593639896,120.19174292308256,118.42808857411596,118.66194152832033,79184500,0.0,0.0,117.06003608703614,,,123.20351214297054,110.91656003110174,72.388487300219,1.173995507131508,1.0752814761921856
2020-12-15 00:00:00-05:00,121.15638849281328,124.62524311960809,120.95176623601054,124.60575103759766,157243700,0.0,0.0,117.42933158874511,,,124.44000929288688,110.41865388460334,78.25701267924029,1.5193807199935634,1.1641893750707255
2020-12-16 00:00:00-05:00,124.14779942243344,125.0832112675532,123.31955686522454,124.5375518798828,98208600,0.0,0.0,117.83955230712891,,,125.5093171753699,110.16978743888792,77.14287157582383,1.7666489759677688,1.2847768344784454
2020-12-17 00:00:00-05:00,125.59961557075924,126.26221246145955,124.76163456870026,125.4047393798828,94359800,0.0,0.0,118.35939102172851,,,126.60853344438031,110.11024859907671,77.48525187501471,2.0037251307280997,1.4286576890542084
2020-12-18 00:00:00-05:00,125.65811357033245,125.79452841437984,122.8908250895469,123.41699981689452,192541500,0.0,0.0,118.75012397766113,,,127.1875631158474,110.31268483947487,67.60765569309112,2.017952447491524,1.5465764326481095
2020-12-21 00:00:00-05:00,121.8189749541549,125.02473843111304,120.28917365326492,124.94678497314452,121251600,0.0,0.0,119.28068199157715,,,127.88221513157156,110.67914885158275,64.12101797587138,2.1203171594274153,1.6613711442712003
2020-12-22 00:00:00-05:00,128.24026583476893,130.9685777717825,126.33044301842824,128.50335693359375,168904800,0.0,0.0,120.1591007232666,,,128.76032351368787,111.55787793284534,69.29833508303986,2.4434308683109265,1.817833864134697
2020-12-23 00:00:00-05:00,128.77617526932784,129.03925147681866,127.43150406974203,127.60690307617188,88223700,0.0,0.0,120.92838706970215,,,129.2891096869255,112.5676644524788,67.00602848713365,2.6004062283747658,1.974388981014789
2020-12-24 00:00:00-05:00,127.95766733547217,130.0428738137408,127.74329906375384,128.5910186767578,54930100,0.0,0.0,121.7049789428711,,,129.8711816464025,113.53877623933968,70.3347493761473,2.767983051337197,2.13314076653516
2020-12-28 00:00:00-05:00,130.55936431259468,133.8235829648047,130.0916433881317,133.1902313232422,124486200,0.0,0.0,122.68424911499024,,,131.4367740432055,113.93172418677496,73.85702452638935,3.217452221624626,2.3500390959695183
2020-12-29 00:00:00-05:00,134.51538107187807,135.23642465149393,130.90036509315357,131.4167938232422,121047300,0.0,0.0,123.45499649047852,,,132.44157817750843,114.46841480344861,68.52701759354632,3.3968487464223927,2.5594288587335625
2020-12-30 00:00:00-05:00,132.10859581206566,132.5081016930773,129.9844050523243,130.2962188720703,96452100,0.0,0.0,123.99091415405273,,,133.27734584514528,114.7044824629602,72.22630330993702,3.4124320766893845,2.7300476456261786
2020-12-31 00:00:00-05:00,130.64702774975748,131.29013272873263,128.3474524139923,129.29261779785156,99116600,0.0,0.0,124.4591121673584,,,133.8270480681478,115.091176266569,67.87743698261936,3.3083613594381376,2.8457202287236614
2021-01-04 00:00:00-05:00,130.1013562325265,130.18904830293448,123.51443728468344,126.09658813476562,143301900,0.0,0.0,124.77433013916016,,,133.9022611122526,115.6463991660677,62.119094122074216,2.9426173182360174,2.8651009656107367
2021-01-05 00:00:00-05:00,125.58989445727472,128.36692888537684,125.14166577453908,127.65560913085938,97664900,0.0,0.0,125.20111503601075,,,134.00843551198108,116.3937945600404,65.46061380899741,2.7430111305852733,2.840681669092681
2021-01-06 00:00:00-05:00,124.44985429829092,127.69459465788168,123.14415983466812,123.35852813720705,155088000,0.0,0.0,125.33996620178223,,,133.92540039506432,116.75453200850015,47.72728157429227,2.2224498773735206,2.717029924955803
2021-01-07 00:00:00-05:00,125.07348056022056,128.25975988289687,124.5862825235834,127.56793212890624,109578200,0.0,0.0,125.65859413146973,,,134.06757041327376,117.2496178496657,54.797909395880744,2.1161432405615557,2.59684840036202
2021-01-08 00:00:00-05:00,129.0392361452558,129.23412721104498,126.8955682344821,128.66897583007812,105158200,0.0,0.0,126.15894584655761,,,133.9857406272293,118.33215106588594,55.13017712030936,2.0943256275901803,2.496341044071473
2021-01-11 00:00:00-05:00,125.88219618894762,126.83709991297498,125.20986070587222,125.67756652832033,100384500,0.0,0.0,126.43859634399413,,,133.733126906807,119.14406578118127,53.444122927722475,1.8201509495070383,2.3611000091827266
2021-01-12 00:00:00-05:00,125.20989073972784,126.3694244025176,123.61188183396052,125.50221252441406,91951100,0.0,0.0,126.74991607666016,,,133.24495639196607,120.25487576135423,50.88265911470024,1.5709161356294317,2.20306041495149
2021-01-13 00:00:00-05:00,125.46320546323612,128.08433270307023,125.20012928631586,127.5386734008789,88636800,0.0,0.0,127.19375267028809,120.33380081176757,,132.45829830866114,121.92920703191504,48.389144179895865,1.5169920171128268,2.0658447769767303
2021-01-14 00:00:00-05:00,127.45100582083896,127.64588205646474,125.46322956038648,125.6093978881836,90221800,0.0,0.0,127.24393501281739,120.72993835449219,,132.4230510920984,122.06481893353636,46.77572338931486,1.3063341453610775,1.9139409162181218
2021-01-15 00:00:00-05:00,125.48271340602643,126.88584599937764,123.74828974705144,123.88470458984376,111598500,0.0,0.0,127.21129264831544,121.05909317016602,,132.4698498822235,121.95273541440737,42.58067651025053,0.9911576266311926,1.7293825724737262
2021-01-19 00:00:00-05:00,124.5083222083043,125.41451823804258,123.6898331200979,124.55704498291016,90757300,0.0,0.0,127.1689079284668,121.31395553588867,,132.50191303636163,121.83590282057195,34.46694605698626,0.7857531211206776,1.5406553030770502
2021-01-20 00:00:00-05:00,125.36579577837638,129.09773432738962,125.25861162121556,128.64950561523438,104319500,0.0,0.0,127.43053321838379,121.5712937927246,,132.4951863881966,122.36588004857097,45.40451153882993,0.9375982994161518,1.4200431972457102
2021-01-21 00:00:00-05:00,130.37416729095122,136.09386615455463,130.16953762113462,133.3655548095703,120150900,0.0,0.0,127.85147171020508,121.92558364868164,,133.42117495060424,122.28176846980591,54.55334021477337,1.4169722189369196,1.419428998711465
2021-01-22 00:00:00-05:00,132.7906739013892,136.26927444924834,131.56294040290453,135.50924682617188,114459400,0.0,0.0,128.20176620483397,122.3689338684082,,134.7409599923688,121.66257241729915,58.920578728711405,1.9451720054196642,1.5245779934622004
2021-01-25 00:00:00-05:00,139.40680365573613,141.37507231722816,133.0439858862947,139.26063537597656,157611700,0.0,0.0,128.78445281982422,122.89413269042969,,136.9700533280822,120.59885231156625,68.59345857437633,2.6325220535279072,1.746167468727066
2021-01-26 00:00:00-05:00,139.92327397986588,140.60534821810342,137.75036015705467,139.49453735351562,98390600,0.0,0.0,129.32962875366212,123.35541183471679,,138.81083922999133,119.84841827733293,67.3720954184971,3.1593669069565635,2.02880803316266
2021-01-27 00:00:00-05:00,139.75761679075893,140.605351455325,136.8149514568833,138.42269897460938,140843800,0.0,0.0,129.59125213623048,123.80071105957032,,139.78313911006111,119.39936516239985,74.41573238504151,3.451360749682351,2.313319121481566
2021-01-28 00:00:00-05:00,135.9477307492471,138.35448999967485,133.19992695994156,133.57994079589844,142621100,0.0,0.0,129.69940948486328,124.14818084716796,,140.0179899150371,119.38082905468946,59.548125092087844,3.257939066016803,2.5022433999142275
2021-01-29 00:00:00-05:00,132.35222218300785,133.2389261898638,126.8761209359315,128.58131408691406,177523800,0.0,0.0,129.61366424560546,124.37541030883789,,139.93986134352855,119.28746714768236,49.876114858453946,2.673875420116957,2.536569846038874
2021-02-01 00:00:00-05:00,130.32547623427098,131.9137466089755,127.57767214071627,130.7054901123047,106239800,0.0,0.0,129.68430786132814,124.66285736083984,,140.02058377006432,119.34803195259197,57.28409771668702,2.3539332343221986,2.50004248786961
2021-02-02 00:00:00-05:00,132.25471942384996,132.81987069362117,131.1634010370355,131.53367614746094,83305400,0.0,0.0,129.9561622619629,124.99337158203124,,140.18052617022497,119.73179835370084,58.5757403903188,2.142019836384293,2.4284379013888873
2021-02-03 00:00:00-05:00,132.28399787741546,132.29375135316877,130.18905238870838,130.51060485839844,89880900,0.0,0.0,130.09891204833986,125.29153686523438,,140.26760491226725,119.93021918441248,54.35097737460937,1.8705075048205515,2.316851752031459
2021-02-04 00:00:00-05:00,132.81016544490666,133.88199202454763,131.1439418976162,133.87225341796875,84183100,0.0,0.0,130.62459831237794,125.68226943969727,,140.40577683379877,120.84341979095711,61.610081096871376,1.9029554585694086,2.2340724517699218
2021-02-05 00:00:00-05:00,134.0332988756867,134.10160078327883,132.57927381040088,133.45753479003906,75693800,0.205,0.0,130.91907844543456,126.13272048950195,,140.66735605822907,121.17080083264004,63.964799796281504,1.873777731712778,2.162013478809917
2021-02-08 00:00:00-05:00,132.745127433531,133.6526774070411,131.6619312724292,133.6038818359375,71297200,0.0,0.0,131.16582374572755,126.56037460327148,,140.92411194308994,121.40753554836516,63.40317271428639,1.8411592687391192,2.0978426161720374
2021-02-09 00:00:00-05:00,133.32091738610043,134.55050063798447,132.56952194364052,132.72564697265625,76774200,0.0,0.0,131.51822776794432,126.95370391845704,,140.94543592636666,122.09101960952198,56.674618888041586,1.7248953780168392,2.0232531493632933
2021-02-10 00:00:00-05:00,133.18424984227164,133.68194379137316,131.15447630613667,132.12057495117188,73046600,0.0,0.0,131.84914588928223,127.32401885986329,,140.84181485149483,122.85647692706962,47.6441949274153,1.5660934073140425,1.9318211821469782
2021-02-11 00:00:00-05:00,132.61829297068624,133.09646585492624,130.5397381460376,131.8668975830078,64280000,0.0,0.0,132.06555709838867,127.6413198852539,,140.82679850735678,123.30431568942055,42.57682837252781,1.4036732712667117,1.826191582589526
2021-02-12 00:00:00-05:00,131.10576137837108,132.25725993550554,130.46169529201237,132.1011199951172,60145100,0.0,0.0,132.39014320373536,127.89178497314452,,140.6084676270298,124.17181878044093,32.9669013225531,1.2790322118419226,1.716759694034352
2021-02-16 00:00:00-05:00,132.21818684146174,132.72561913740805,129.58337464875356,129.97372436523438,80576300,0.0,0.0,132.6945941925049,128.09268630981444,,139.98498950989395,125.40419887511584,29.22124803853397,0.9977110320959071,1.5729499465017287
2021-02-17 00:00:00-05:00,128.08058387844284,129.02716157528442,126.3435683892599,127.68048095703124,97918500,0.0,0.0,132.85076599121095,128.25045135498047,,139.51403032846287,126.18750165395903,27.74222023251724,0.583617056982149,1.3750833519275851
2021-02-18 00:00:00-05:00,126.08006478126129,126.86074929343846,124.33329640042255,126.5777587890625,96856700,0.0,0.0,132.74717864990234,128.39960830688477,,139.74162921858533,125.75272808121936,32.83050239941572,0.16485212563131313,1.1330370903544449
2021-02-19 00:00:00-05:00,127.09499266659424,127.55364438019302,125.68976315176585,126.73391723632812,87668800,0.0,0.0,132.41559677124025,128.5226565551758,,139.8983362359199,124.93285730656058,44.05938699385974,-0.1526859124214468,0.8758924759340563
2021-02-22 00:00:00-05:00,124.91881659012454,126.5875301611266,122.56701700171384,122.95735931396484,103916400,0.0,0.0,131.7880023956299,128.55789627075194,,140.22313186004897,123.35287293121081,27.47800832341659,-0.7001765786301632,0.5606786514241759
2021-02-23 00:00:00-05:00,120.77144442573533,123.65020481957036,115.53111655663116,122.82073211669922,158273000,0.0,0.0,130.96600723266602,128.64107208251954,,139.538022469223,122.39399199610902,23.612647004864684,-1.1319977432794133,0.2221433608010346
2021-02-24 00:00:00-05:00,121.92294838417055,122.5279718449852,119.2783904200208,122.3230438232422,111039900,0.0,0.0,130.10743255615233,128.68584182739258,,138.52107243117572,121.69379268112894,24.38876309247884,-1.497014302580709,-0.12168818136746638
2021-02-25 00:00:00-05:00,121.66922504247012,123.40624037390658,117.62919844492517,118.06832885742188,148199500,0.0,0.0,129.08971405029297,128.66169204711915,,138.16635484859628,120.01307325198964,3.1801612185781067,-2.1046078616261497,-0.5182721261779927
2021-02-26 00:00:00-05:00,119.62969515081252,121.83512279314836,118.27326144324364,118.33181762695312,164560400,0.0,0.0,128.3273078918457,128.65508956909179,,138.33020878773172,118.32440699595968,4.78422500262279,-2.5356608960749867,-0.9217498872862264
2021-03-01 00:00:00-05:00,120.76167420043748,124.84073549345864,119.82485725763502,124.70411682128906,116307900,0.0,0.0,128.13344802856446,128.65705688476564,,138.26507632328338,118.00181973384555,30.612310022211304,-2.337062470389924,-1.2048124079079914
2021-03-02 00:00:00-05:00,125.30916402931616,125.61167577926304,121.99126560430425,122.0986099243164,102260900,0.0,0.0,127.70310401916504,128.6082780456543,,138.1023644956209,117.30384354270919,28.46980083622509,-2.3623243200076303,-1.4363147929457065
2021-03-03 00:00:00-05:00,121.7960728802838,122.67434107660236,118.897791555012,119.11248016357422,112966300,0.0,0.0,127.0820442199707,128.48243286132814,,137.98929113572888,116.17479730421252,25.964732235368416,-2.593025612833557,-1.6676569590160575
2021-03-04 00:00:00-05:00,118.80997834389994,120.61530301450836,115.75556433244158,117.22909545898438,178155000,0.0,0.0,126.41796875,128.3586747741699,,138.04012376554238,114.79581373445761,24.489838249114342,-2.8942381113018456,-1.9129731912485697
2021-03-05 00:00:00-05:00,118.05858335014368,118.99540041730722,114.73092431231343,118.48795318603516,153766600,0.0,0.0,125.64875373840331,128.22949813842774,,137.22994326441312,114.0675642123935,27.09360617750704,-2.9969495607531798,-2.129768466404651
2021-03-08 00:00:00-05:00,118.0097837648902,118.0780931077246,113.40376109045415,113.55014038085938,154376600,0.0,0.0,124.65338401794433,127.93043380737305,,136.81607877243874,112.49068926344991,24.7525182130926,-3.436671047154988,-2.39114898376535
2021-03-09 00:00:00-05:00,116.15566368258474,119.1124940848032,115.92146128458052,118.1659164428711,129525800,0.0,0.0,123.88148574829101,127.74161407470703,,135.6039986646829,112.15897283189913,36.34837060742047,-3.3742181920772936,-2.587762826156261
2021-03-10 00:00:00-05:00,118.7514470176131,119.21985186652402,116.56553290549272,117.0827407836914,111943300,0.0,0.0,123.09934043884277,127.5114485168457,,134.41770872123544,111.7809721564501,36.36877028888725,-3.3731446013602806,-2.744839181662683
2021-03-11 00:00:00-05:00,119.5809114437722,120.23473053231106,118.33182200741136,119.0149154663086,103026500,0.0,0.0,122.44405746459961,127.22794219970703,,133.05897127726067,111.82914365193855,39.456124023898525,-3.1798751125566724,-2.8318463680478114
2021-03-12 00:00:00-05:00,117.49259196824356,118.24399479427488,116.28253747320228,118.1073760986328,88105100,0.0,0.0,121.75608139038086,126.96175384521484,,131.5514997096763,111.9606630710854,42.81168237731008,-3.064542001824279,-2.878385494891396
2021-03-15 00:00:00-04:00,118.47818030587472,121.00563310100158,117.51208158431191,120.9958724975586,92403800,0.0,0.0,121.20081901550293,126.7757469177246,,129.70042040511106,112.70121762589478,47.499304746750084,-2.7090270950213835,-2.844513814865986
2021-03-16 00:00:00-04:00,122.6646007020175,124.1478999993401,121.7082698545493,122.5377426147461,115227900,0.0,0.0,120.82901992797852,126.6406494140625,,128.30127201110895,113.35676784484811,50.28602687418699,-2.276714545599006,-2.7309539608747095
2021-03-17 00:00:00-04:00,121.05446033066085,122.82075031264463,119.38574662798862,121.747314453125,111932600,0.0,0.0,120.5323616027832,126.55366394042969,,127.29689358620352,113.76782961936287,55.39964194389438,-1.9750712901623615,-2.579777426585397
2021-03-18 00:00:00-04:00,119.9126810613654,120.20543961497016,117.41450253253257,117.6194305419922,121229700,0.0,0.0,120.08444519042969,126.35294036865234,,126.3299572550766,113.83893312578279,49.06095174804135,-2.045302032944676,-2.472882347774188
2021-03-19 00:00:00-04:00,117.00466041109058,118.49771283246504,116.78997177230154,117.0924835205078,185549500,0.0,0.0,119.60237350463868,126.22761947631835,,125.13446159335214,114.07028541592521,38.1386940284489,-2.1190246185039285,-2.4021108018761406
2021-03-22 00:00:00-04:00,117.42427276940472,120.87878973760397,117.35596342731434,120.4103775024414,111912300,0.0,0.0,119.4750244140625,126.08446838378906,,124.79512687277867,114.15492195534634,47.42634709701071,-1.8881100989836028,-2.299310661246508
2021-03-23 00:00:00-04:00,120.35184141166212,121.23986295215124,119.19057502893877,119.58091735839844,95467100,0.0,0.0,119.31303367614746,125.90270721435547,,124.39621982190809,114.22984753038682,50.76437858121554,-1.7518092041944158,-2.1898103697925237
2021-03-24 00:00:00-04:00,119.8541505236829,119.9322204758505,117.17055734049536,117.19007110595705,88530500,0.0,0.0,119.0563850402832,125.7329573059082,,124.0165134375421,114.0962566430243,49.937358904453184,-1.8156850557383422,-2.1149853069578715
2021-03-25 00:00:00-04:00,116.65336116382848,118.72217030027896,116.12640013534126,117.6780014038086,98844700,0.0,0.0,119.03686866760253,125.5764730834961,,124.01639979771605,114.05733753748902,48.666888010656656,-1.806131372534793,-2.053214520057527
2021-03-26 00:00:00-04:00,117.44378670396848,118.5465042288051,116.04831804624526,118.28302001953124,94071200,0.0,0.0,119.03442878723145,125.39136001586914,,124.01546208869472,114.05339548576818,59.08581217331392,-1.7298190111148841,-1.988535418255823
2021-03-29 00:00:00-04:00,118.71239516993988,119.61993781154604,117.81461313280424,118.45867156982422,80819200,0.0,0.0,118.7221565246582,125.24834548950196,,122.92958467307098,114.51472837624543,50.67750715785994,-1.6363095264110967,-1.9180902398753978
2021-03-30 00:00:00-04:00,117.2095819531143,117.49257992082931,115.98976697770112,117.00465393066406,85671900,0.0,0.0,118.46745872497559,125.11074447631836,,122.42349617441026,114.51142127554091,49.822337342763774,-1.6603469819596768,-1.8665415882855332
2021-03-31 00:00:00-04:00,118.71240660331844,120.53724522159465,118.2244805650353,119.20033264160156,118323800,0.0,0.0,118.47185134887695,125.00361022949218,,122.43109819511425,114.51260450263966,50.41686149248181,-1.4851621445878038,-1.7902656995380322
2021-04-01 00:00:00-04:00,120.6738663324064,121.18130611520114,119.53211379208796,120.02980041503906,75089100,0.0,0.0,118.61188659667968,124.83121612548828,,122.58415453506899,114.63961865829037,54.33728867474263,-1.2648360072734448,-1.6851797610763468
2021-04-05 00:00:00-04:00,120.87877829152542,123.11348004996272,120.09809378856455,122.85975646972656,88651200,0.0,0.0,118.83047676086426,124.6211001586914,,123.23198943143537,114.42896409029315,54.2163501250047,-0.8521150873585128,-1.518566826321659
2021-04-06 00:00:00-04:00,123.44529048250403,124.06007462441202,122.61581768766165,123.16229248046876,80171300,0.0,0.0,119.31108436584472,124.37416107177734,,123.37080284822876,115.25136588346068,51.496736875555186,-0.4949207238846327,-1.3138376058233212
2021-04-07 00:00:00-04:00,122.79145672607788,124.830983795515,122.11811647580448,124.81147003173828,83466700,0.0,0.0,119.64336204528809,124.08517776489258,,124.34545354003548,114.9412705505407,57.05296453682504,-0.07790222567081173,-1.0666505297822597
2021-04-08 00:00:00-04:00,125.83610421703582,127.24133338786172,125.41649503174914,127.2120590209961,88844600,0.0,0.0,120.14982795715332,123.83952819824219,,125.7809285186638,114.51872739564284,73.98736343423985,0.4411648017807437,-0.765087463459353
2021-04-09 00:00:00-04:00,126.66557653414618,129.8273270838628,126.34354362809763,129.78829956054688,106686700,0.0,0.0,120.68849716186523,123.66684020996094,,127.74358808270436,113.6334062410261,78.7959280296476,1.0482810987987108,-0.4024137509978245
2021-04-12 00:00:00-04:00,129.31998239028965,129.64201551438325,127.47562169071952,128.07089233398438,91420000,0.0,0.0,121.18667297363281,123.55665924072265,,128.85481557830943,113.51853036895619,68.73538279309147,1.3750198417928203,-0.04692703243192019
2021-04-13 00:00:00-04:00,129.2418559434714,131.40824882078488,128.74416183713194,131.1837921142578,91266500,0.0,0.0,121.69606895446778,123.60870880126953,,130.5696637670058,112.82247414192973,75.52616243158616,1.8636184542755103,0.33518206491625196
2021-04-14 00:00:00-04:00,131.68146867778168,131.7400174141813,128.48067537183306,128.84173583984375,87222800,0.0,0.0,122.01126861572266,123.57143371582032,,131.44115813250005,112.58137909894526,75.68864668617638,2.0383850223712017,0.6758226564120103
2021-04-15 00:00:00-04:00,130.5885182593821,131.7400164409198,130.41285716116144,131.25209045410156,89347100,0.0,0.0,122.48650741577148,123.56580200195313,,132.77896204117297,112.19405279037,77.58843284357401,2.3443292261710837,1.009523970367562
2021-04-16 00:00:00-04:00,131.05695257379082,131.41801312050643,130.06157916706454,130.9203338623047,84922400,0.0,0.0,123.15155258178712,123.57399658203126,,133.8314377113084,112.47166745226582,75.97300084172446,2.5308509138648105,1.3137893590697376
2021-04-19 00:00:00-04:00,130.2859926417197,132.1986690764981,130.12009959176393,131.58387756347656,94264200,0.0,0.0,123.87612228393554,123.5282290649414,,134.7889491833228,112.96329538454829,76.44538699475288,2.7010688711537796,1.5912452614885346
2021-04-20 00:00:00-04:00,131.75954129528387,132.25722045509357,128.6270498214987,129.89566040039062,94812300,0.0,0.0,124.350386428833,123.45699157714844,,135.45184607310122,113.24892678456479,75.730674088382,2.6689922751458255,1.8067946642212291
2021-04-21 00:00:00-04:00,129.16380466316036,130.5202386977521,128.1294036585496,130.27627563476562,68847100,0.0,0.0,124.88515434265136,123.390439453125,,136.04947931899233,113.7208293663104,73.83479661683688,2.6438036491679924,1.9741964612113494
2021-04-22 00:00:00-04:00,129.8273652126756,130.9105617092093,128.2367363124183,128.75393676757812,84566500,0.0,0.0,125.46334762573242,123.31100524902344,,136.13665170472152,114.79004354674333,68.23021123953767,2.472512354444504,2.0738596398583464
2021-04-23 00:00:00-04:00,128.96861767310645,131.85713156314563,128.96861767310645,131.0764617919922,78657500,0.0,0.0,126.13327064514161,123.29012298583984,,136.42416332425347,115.84237796602974,67.54187651071427,2.495387244944652,2.158165160875855
2021-04-26 00:00:00-04:00,131.57412593099494,131.79856771997257,130.33478973127393,131.46678161621094,66905100,0.0,0.0,126.79245872497559,123.2821206665039,,136.64576240320784,116.93915504674334,67.6630817532907,2.516005069392719,2.229733142579396
2021-04-27 00:00:00-04:00,131.7497836551319,132.1401334204204,130.87152274129448,131.14476013183594,66015800,0.0,0.0,127.42676315307617,123.26299346923828,,136.63327967324983,118.22024663290252,64.27645923544685,2.477799634296531,2.279346440922916
2021-04-28 00:00:00-04:00,131.06672288361446,131.75958458343945,129.86642869777725,130.35435485839844,107760100,0.0,0.0,128.0942481994629,123.27060607910157,,135.95687736169586,120.23161903722992,57.63779451629545,2.35658186465038,2.2947935256684318
